Datetime,Text,Username,
2013-08-10 06:16:31+00:00,Why do I keep talking about apps ?! #nerd,EmmaWatson,
2013-08-10 05:21:44+00:00,If you haven't played #headsup! yet I recommend you download the app IMMEDIATELY! #ultimatecharadesgame #hoursofentertainment @TheEllenShow,EmmaWatson,
2013-08-08 17:00:27+00:00,Nearly got out my scissors this morning after seeing @Beyonce 's pixie cut. I only just managed to restrain myself. Close call though..,EmmaWatson,
2013-07-30 00:55:17+00:00,@RobAguire I mean it's just always a bad call not to choose Nutella. Not sure how to console you really ..!,EmmaWatson,
2013-07-29 10:37:49+00:00,@RobAguire should have gone for the Nutella crepe....,EmmaWatson,
2013-07-29 10:16:08+00:00,U,EmmaWatson,
2013-07-28 22:54:29+00:00,"'It's not the size of the dog in the fight, its the size of the fight in the dog.' Mark Twain. (Thank you Adam).",EmmaWatson,
2013-07-27 01:08:51+00:00,Submarines - the black keys,EmmaWatson,
2013-07-26 05:33:48+00:00,HUNGER GAMES..... : ) !,EmmaWatson,
2013-07-26 05:27:48+00:00,'Are you the Hungry Games chick?' #classic #also-noooo!,EmmaWatson,
2013-07-18 22:33:40+00:00,@mmioneweasley ! : ),EmmaWatson,
2013-07-18 18:55:43+00:00,Is the UK Bling Ringing ?!,EmmaWatson,
2013-07-11 19:57:55+00:00,Phosphorescent - Song for Zula,EmmaWatson,
2013-07-09 14:10:20+00:00,'And I think you are the mayor of crazy town!!!' - Before Midnight,EmmaWatson,
2013-07-08 02:15:25+00:00,@Pharrell - killing us with the wisdom you are sending our way!! #humble #learned #loveit!!,EmmaWatson,
2013-07-07 18:24:11+00:00,"77th on the 7th of the 7th.. 2013. Cool.
#andymurray #wimbledon",EmmaWatson,
2013-07-07 18:21:22+00:00,By Jove! I THINK HE'S DONE IT !!!!! #go@andy_murray !! #congratulations! #wimbledon2013,EmmaWatson,
2013-07-04 16:07:10+00:00,"Guillermo's new film is out soon. Beautiful special effects, huge scope, BIG battles. Wish I could fight like Mako. #pacificRim #july12th",EmmaWatson,
2013-07-03 18:23:26+00:00,Congrats @andy_murray. You're doing great!,EmmaWatson,
2013-07-03 15:06:21+00:00,Do you guys know about @Get_Headspace ? Its an app that teaches you how to meditate. It's kind of genius x,EmmaWatson,
2013-07-02 18:02:22+00:00,UK! There are Bling Ring preview tickets going at http://t.co/zYYrLlfrM9. X,EmmaWatson,
2013-07-01 17:10:51+00:00,Murray Murray Murray!!! #wimbledon2013,EmmaWatson,
2013-07-01 00:57:03+00:00,THANK YOU!!!!!!!,EmmaWatson,
2013-07-01 00:43:07+00:00,If I was (hypothetically) going to guest edit a magazine. What would interest you to read about ?,EmmaWatson,
2013-06-27 22:22:58+00:00,Ila! #gunningforit http://t.co/CQWX2iio6F,EmmaWatson,
2013-06-27 22:20:37+00:00,Hahahahaha amazing @Mattdavelewis http://t.co/UleeyeR5SU,EmmaWatson,
2013-06-27 13:25:49+00:00,@Mattdavelewis happy birthday to you happy birthday to you happy birthday dear Matt happy birthday to you !!! ?ê•Xx,EmmaWatson,
2013-06-27 13:16:25+00:00,Quiff! Teen vogue is out xx http://t.co/OOc4EVDekM,EmmaWatson,
2013-06-26 16:12:52+00:00,Do you need some inspiration this morning ? this completely did it for me. This is the Landfill Harmonic - http://t.co/FRnFmHipgi,EmmaWatson,
2013-06-25 19:14:22+00:00,"Layla, Eric Clapton, Unplugged (Live)",EmmaWatson,
2013-06-23 23:51:38+00:00,http://t.co/lnhJwZNw6f,EmmaWatson,
2013-06-23 23:49:42+00:00,@CatBeardApp um. This is amazing.,EmmaWatson,
2013-06-20 23:50:46+00:00,I just got rid of my sofa and replaced it with a ping pong table. I think this is the best decision I have made in months.#gameon!,EmmaWatson,
2013-06-20 13:10:48+00:00,Just seen my new teen vogue cover! its awesommmeeee. I have a quiff! I think ill be 50 and begging to be on the cover of teen vogue. : ),EmmaWatson,
2013-06-20 03:07:57+00:00,'Do you like apples? Well I got her number. How do you like them apples.',EmmaWatson,
2013-06-15 02:44:37+00:00,Bling Ring is out USA!,EmmaWatson,
2013-06-14 00:12:57+00:00,From London. : ) http://t.co/teEt2B0uty,EmmaWatson,
2013-06-14 00:07:38+00:00,Better days - Edward Sharpe and the Magnetic Zeros.,EmmaWatson,
2013-06-05 03:11:21+00:00,By Anna http://t.co/zBBXrjK8lp,EmmaWatson,
2013-06-03 01:40:08+00:00,'This is the End' premiere tomorrow!! #la #thisistheend,EmmaWatson,
2013-05-29 02:45:40+00:00,Outrageous that you are this talented and this young. Can't wait to see what you do next lady x x @tavitulle,EmmaWatson,
2013-05-29 02:44:28+00:00,http://t.co/bPnIRhp1uz @tavitulle @RookieMag,EmmaWatson,
2013-05-29 02:43:57+00:00,@tavitulle @RookieMag thank you Tavi for interviewing me! Speaking about me in relation to Joni Mitchell kind of made my month. : ) x,EmmaWatson,
2013-05-27 22:18:29+00:00,@StephenChbosky : ),EmmaWatson,
2013-05-17 12:16:39+00:00,Behind the scenes last night @blingringuk  http://t.co/o1qUb2xvdC,EmmaWatson,
2013-05-16 15:37:22+00:00,Having the best time in Cannes. Shame I can't get my shoes off . . Thank you team! @lukejwindsor @CBHayward can't wa??http://t.co/UyC9aJbFun,EmmaWatson,
2013-05-15 16:06:27+00:00,Just did four interviews in Cannes without realising the nerds I had eaten had made my tongue green. #Oops #nerds,EmmaWatson,
2013-05-13 17:20:43+00:00,@hnapel haha thank you.,EmmaWatson,
2013-05-13 17:04:24+00:00,Tye Sheridan's performance in 'Mud'. . #iloveellis,EmmaWatson,
2013-05-04 22:18:36+00:00,Bling Rinnngggg,EmmaWatson,
2013-05-04 22:02:37+00:00,Fittings today. Cannes here I come! #soexcited!,EmmaWatson,
2013-05-01 13:08:01+00:00,Pinch and a punch for the first of the month : ) x,EmmaWatson,
2013-04-30 13:48:16+00:00,Patience is a virtue. Patience and faith.,EmmaWatson,
2013-04-26 14:43:01+00:00,O Simon Pegg. You eloquent man you. http://t.co/qbAQ4g0QDS,EmmaWatson,
2013-04-18 16:39:04+00:00,@blablablabling yeeeessa!!!!!!,EmmaWatson,
2013-04-17 20:09:32+00:00,Bling Ring is going to Cannes !,EmmaWatson,
2013-04-16 21:09:08+00:00,Hope everyone in Boston is doing ok. Xxxx,EmmaWatson,
2013-04-16 21:04:55+00:00,Jake Bugg - Broken + Lightning Bolt,EmmaWatson,
2013-04-16 21:04:04+00:00,Thank for all my birthday wishes yesterday. Very kind xxx,EmmaWatson,
2013-04-14 21:14:14+00:00,@staroksi_loony wow!!! Amazing ! Thank you so much! X,EmmaWatson,
2013-04-14 19:04:50+00:00,MTV movie awards today!!!,EmmaWatson,
2013-04-11 20:35:16+00:00,Thanks Tweeters !,EmmaWatson,
2013-04-11 20:22:56+00:00,Hahahahaha http://t.co/uxRcs8rSeD,EmmaWatson,
2013-04-11 20:16:38+00:00,Speedy,EmmaWatson,
2013-04-11 20:16:05+00:00,@Criizee @ronmioneseddie haha this made me laugh,EmmaWatson,
2013-04-11 03:05:48+00:00,@JonahHill where are youuuu . Call me!!!!!!??,EmmaWatson,
2013-04-11 03:05:10+00:00,@JonahHill erm. If you can refund me for an iphone,EmmaWatson,
2013-04-09 03:13:43+00:00,http://t.co/l9p3oLLQXh - she really is one of my favourite people in the world.,EmmaWatson,
2013-04-05 15:15:51+00:00,Go to #savethearctic.org to see Ezra : ),EmmaWatson,
2013-04-05 15:08:15+00:00,So you know that really amazing guy who played Patrick in 'Perks'? He is currently trekking across the Arctic. http://t.co/218cFMGGF6,EmmaWatson,
2013-04-04 02:01:19+00:00,Sandman - Kirsty McGee,EmmaWatson,
2013-04-03 01:50:01+00:00,http://t.co/0MpATzKtAK,EmmaWatson,
2013-04-02 17:04:46+00:00,Electric Guest - This Head I Hold,EmmaWatson,
2013-03-30 02:54:12+00:00,RIP Richard Griffiths. You will be missed. X,EmmaWatson,
2013-03-28 15:17:30+00:00,@PublicEyeComms thank you!!!!,EmmaWatson,
2013-03-26 02:11:32+00:00,"Me: 'excuse me, I am going to the beach and I need to buy some flip flops' . Sales rep: 'O you mean thong slippers'. - Whaaatt!!!!!!!!!!!!!!",EmmaWatson,
2013-03-21 00:20:44+00:00,"Nearly 6 million followers!! Crickey, Blimey O'Reilly and Holy Cricket.",EmmaWatson,
2013-03-20 23:42:17+00:00,My friend is supporting GlobalGreenUSA with his book Natural Beauty. It's out now. : ) X http://t.co/zVP3rWJHWM,EmmaWatson,
2013-03-17 17:57:00+00:00,: ),EmmaWatson,
2013-03-17 17:56:45+00:00,Good. Well that's that sorted then.,EmmaWatson,
2013-03-17 03:13:18+00:00,?,EmmaWatson,
2013-03-17 03:13:05+00:00,Who here actually thinks I would do 50 Shades of Grey as a movie? Like really. For real. In real life.,EmmaWatson,
2013-03-15 15:45:54+00:00,Loving @lenadunham in British GQ. #coollady,EmmaWatson,
2013-03-13 01:49:32+00:00,Well that's embarrassing! http://t.co/IoDS1qyuIB,EmmaWatson,
2013-03-09 04:03:01+00:00,The awesome Israel Broussard and Katie Chang take the helm. #BlingRing,EmmaWatson,
2013-03-09 04:00:46+00:00,I don't really 'star' in the Bling Ring. I am probably 3rd/4th of the lead characters. (In case media/marketing is a bit misleading.),EmmaWatson,
2013-03-09 01:01:01+00:00,Happy International Women's Day. GO CAMFED! @CamfedUK .,EmmaWatson,
2013-03-08 21:06:03+00:00,Bling Ring Teaser is out!,EmmaWatson,
2013-03-06 15:54:41+00:00,I'm on Fire - Chromatics,EmmaWatson,
2013-03-06 04:22:14+00:00,My face this time: #lovesid http://t.co/kPBVhOwzwY,EmmaWatson,
2013-03-06 04:20:27+00:00,Perks is nominated for four awards at the 2013 MTV movie awards!!! : ),EmmaWatson,
2013-03-05 20:28:28+00:00,@_IrisTinkerbell haha will do,EmmaWatson,
2013-03-05 20:26:48+00:00,And to have it organised on a colour coordinated calendar. Is that really too much to ask?,EmmaWatson,
2013-03-05 20:26:38+00:00,Look.I just want to know exactly what the next ten years of my life is going to look like ok?,EmmaWatson,
2013-03-04 21:06:16+00:00,I feel completely ridiculous wearing my Rosetta Stone headset.,EmmaWatson,
2013-02-23 23:56:04+00:00,The Perks of Being a Wallflower just won best first feature at the Independent Spirit Awards and I am SO proud. I love our movie so much : ),EmmaWatson,
2013-02-22 22:53:51+00:00,Laura Marling - blackberry stone,EmmaWatson,
2013-02-18 18:52:35+00:00,I just dropped my iPhone in my soup. I think it might be time to tone down the multitasking..,EmmaWatson,
2013-02-14 05:06:58+00:00,Happy Valentines Day All you lovely people. Xxxx,EmmaWatson,
2013-02-14 05:05:58+00:00,"It seems to me that love is everywhere. Often, it's not particularly dignified or newsworthy, but it's always there -Love Actually, R.Curtis",EmmaWatson,
2013-02-14 05:04:24+00:00,"General opinion's starting to make out that we live in a world of hatred and greed, but I don't see that.",EmmaWatson,
2013-02-14 05:04:05+00:00,"Whenever I get gloomy with the state of the world, I think about the arrivals gate at Heathrow Airport.",EmmaWatson,
2013-02-14 04:59:02+00:00,http://t.co/q5j5hZI5 I am mad about Diana Vreeland. Watch 'The Eye has to Travel' and be inspired! E x,EmmaWatson,
2013-02-13 02:53:45+00:00,Perks DVD is out!!!,EmmaWatson,
2013-02-06 02:26:58+00:00,@EmWatson: @Kate_DtR Haha this is the best! http://t.co/QhSvcIA0,EmmaWatson,
2013-02-04 02:39:14+00:00,This is fun! #Superbowl,EmmaWatson,
2013-02-03 23:53:46+00:00,Guy friend : 'Ok - what do you know about the Super Bowl?' Me : 'well I've watched the Blind Side ?',EmmaWatson,
2013-01-30 04:40:17+00:00,Think it's time I started sharing my favourite artists. Not just musicians. Hope you like.,EmmaWatson,
2013-01-27 22:43:17+00:00,One Day Reckoning Song (Wankelmut Remix),EmmaWatson,
2013-01-25 02:23:45+00:00,Frank Sinatra - The Lady is A Tramp,EmmaWatson,
2013-01-25 02:06:01+00:00,Cool cool cool.  http://t.co/4Cu53Q5y,EmmaWatson,
2013-01-21 14:04:49+00:00,@Harry_Styles yay!! So happy,EmmaWatson,
2013-01-20 05:05:13+00:00,Rooney Mara seems so cool. #vogue,EmmaWatson,
2013-01-14 02:13:58+00:00,I am STILL smiling about my People's Choice Award by the way. I forget for a while and then I remember again and get all smiley.,EmmaWatson,
2013-01-14 02:03:35+00:00,O and Maggie! Maggie Smith won!! #goldenglobes #killingit!,EmmaWatson,
2013-01-14 01:53:47+00:00,LOVE Adele and Damian Lewis. Yay Brits! #goldenglobes,EmmaWatson,
2013-01-14 00:44:26+00:00,"Girls, Baked Beans on toast and the Golden Globes. Happy happy happy",EmmaWatson,
2013-01-13 17:13:42+00:00,Haim - Don't Save Me,EmmaWatson,
2013-01-10 08:41:31+00:00,Thank you so much to everyone who voted for me and Perks at the People's Choice Awards.It was really such a nice surprise. Thank you!!! : ),EmmaWatson,
2013-01-09 18:57:10+00:00,People's Choice Awards Tonight! Getting my glad rags on. : ) can't wait x,EmmaWatson,
2013-01-04 15:37:42+00:00,O damn they figured out I work for MI6! http://t.co/RBXl1sQA,EmmaWatson,
2013-01-02 15:20:27+00:00,Bit late on the New Years tweet but it was so blissful forgetting about my phone for a while. Happy New Years fellow squawkers. Much love,EmmaWatson,
2012-12-25 15:34:08+00:00,Merry Christmas everyone xxxxx,EmmaWatson,
2012-12-23 07:53:59+00:00,Guys and girls - it's getting really close to Christmas ... Like really close now .... : ),EmmaWatson,
2012-12-22 19:53:00+00:00,The really sad thing is that this is not the first time this has happened .,EmmaWatson,
2012-12-22 19:46:57+00:00,Passport control:'unaccompanied minor?' Me:'sorry?' Passport control:'where is ur guardian?' Me:'I'm 22!!!!!!!' #neverwearingabackpackagain,EmmaWatson,
2012-12-21 18:54:24+00:00,@IrenRayErfle we thank you !,EmmaWatson,
2012-12-21 18:49:22+00:00,@CamfedUK thank u for having me in Zambia!I learnt so much and feel so honored to be an ambassador for the work you are doing. #girlsrule,EmmaWatson,
2012-12-21 18:44:05+00:00,@Camfed thank you for having me in Samfya and for sharing your stories. Thank you for all your hospitality. I'm so glad I came xxx,EmmaWatson,
2012-12-12 22:47:56+00:00,it's really life changing stuff and will make you feel all warm and fuzzy after you do it .. @CamfedUK https://t.co/VhnybVrn,EmmaWatson,
2012-12-08 00:32:37+00:00,@JonahHill noooo! Jonah! Cat cuddles ?!,EmmaWatson,
2012-12-05 01:35:28+00:00,Go see 'les Intouchables' - and laugh until you cry,EmmaWatson,
2012-11-30 15:28:12+00:00,Privacy is NOT just for Paedo's.,EmmaWatson,
2012-11-30 15:25:41+00:00,Also good - #leveson recap http://t.co/yBfAfFYi??EmmaWatson,,
2012-11-30 15:20:21+00:00,Thought this was good. http://t.co/bia4KaTg #leveson,EmmaWatson,
2012-11-30 15:14:06+00:00,"If you do one thing today, please sign the petition on Leveson: http://t.co/ot0JJQpa (took me 30 seconds) x",EmmaWatson,
2012-11-27 01:23:23+00:00,@maddycarroll_ I think you look pretty gorgeous,EmmaWatson,
2012-11-26 21:33:00+00:00,@Erin_Wilhelmi perky perky perky,EmmaWatson,
2012-11-26 21:32:01+00:00,@maebirdwing miss you too beautiful Mae,EmmaWatson,
2012-11-21 17:22:00+00:00,@DarrenAronofsky - thank YOU.,EmmaWatson,
2012-11-21 17:19:27+00:00,'Ill see you in another life ... When we are both cats.',EmmaWatson,
2012-11-20 02:28:08+00:00,Damn you Autocorrect now has an App!!!! I thought this news warranted a tweet! : ),EmmaWatson,
2012-11-18 01:46:33+00:00,@CBHayward we did it we did it !!!,EmmaWatson,
2012-11-15 20:54:09+00:00,PoooooottttttteeeerrrrHeaaaddss!!!!!!!!!,EmmaWatson,
2012-11-15 20:49:37+00:00,What my face looks like right now ... http://t.co/I1hYccmi,EmmaWatson,
2012-11-15 20:41:51+00:00,Incredible Fans. : ) congrats guys xxx,EmmaWatson,
2012-11-15 20:37:05+00:00,And Perks was nominated . AWESOME!!!! Happy happy happy,EmmaWatson,
2012-11-15 20:32:26+00:00,Thank you so much to everyone who took the time to vote! Really means a lot xx,EmmaWatson,
2012-11-15 20:31:40+00:00,Just found out I got nominated as Favourite Dramatic Movie Actress at the People's Choice Awards!,EmmaWatson,
2012-11-14 21:54:15+00:00,Actually.. yea just any song by The Lumineers.,EmmaWatson,
2012-11-13 10:35:51+00:00,The Lumineers - Big Parade,EmmaWatson,
2012-11-11 01:59:53+00:00,Chicken Run is so much funnier when the chickens speak in Spanish #whycantiworkthetv http://t.co/g3HSVIL7,EmmaWatson,
2012-11-09 07:07:05+00:00,#NAME?,EmmaWatson,
2012-11-08 21:48:02+00:00,Wow http://t.co/6NBnM4Au,EmmaWatson,
2012-11-08 21:45:22+00:00,@CBHayward this is too good. I don't know how you found this,EmmaWatson,
2012-11-07 18:50:02+00:00,It's snowing it's snowing !!!,EmmaWatson,
2012-11-06 18:28:08+00:00,@grimmers @ichaloner hahahhahahahahaha,EmmaWatson,
2012-11-06 18:24:40+00:00,A few different black squirrel theories... ! Thank you squirrel enthusiasts!,EmmaWatson,
2012-11-06 18:01:35+00:00,@JonahHill: go Jonah! go Jonah ! #vote4stuff: http://t.co/qfa9GzAU,EmmaWatson,
2012-11-06 17:46:31+00:00,Can someone help - Where are the black squirrels from in New York? P.s did you vote ?,EmmaWatson,
2012-11-05 17:59:52+00:00,@citymeals - thank you for giving me such a rewarding way to help. #sandy,EmmaWatson,
2012-11-05 17:58:32+00:00,@citymeals - not sure how great my sense of direction is but I loved playing delivery woman. http://t.co/WrlvrURR,EmmaWatson,
2012-11-04 04:05:54+00:00,Jenny and me was like peas and carrots,EmmaWatson,
2012-10-30 19:28:42+00:00,"@StephenChbosky !!!! Emma Watson for Prime Minister, 2032!  Ezra Miller and Stephen Chbosky approved this message lol! http://t.co/g7oBfonG??,EmmaWatson
2012-10-30 12:12:52+00:00,To everyone affected by #sandy my thoughts are with you. Hope everyone is ok. Xx,EmmaWatson
2012-10-29 04:15:01+00:00,I take it that the irony of a massive storm holding up the production of Noah is not lost @DarrenAronofsky@russellcrowe @MattyLibatique,EmmaWatson
2012-10-27 10:26:49+00:00,@StephenChbosky Is on twitter ! How was I the last to know! It's going to make me so happy to see him on my phone more often,EmmaWatson
2012-10-27 01:42:31+00:00,Mack the knife - bobby Darin,EmmaWatson
2012-10-26 20:57:40+00:00,You've gotta love a free range chicken pot pie on a Friday afternoon : ),EmmaWatson
2012-10-25 21:10:20+00:00,Tempted to just buy a sleeping bag and move into a Rag and Bone store.,EmmaWatson
2012-10-24 05:49:31+00:00,'Live today.Not yesterday.Not tomorrow.Just today.Live your moments.No good can come of renting them out for a later date'. A Smart Person,EmmaWatson
2012-10-23 04:06:21+00:00,'he had the handsome rugged look of a chipmunk'.,EmmaWatson
2012-10-23 03:57:10+00:00,'John and Mary had never met. They were like two hummingbirds who had also never met'. #worstanalogies,EmmaWatson
2012-10-23 03:55:46+00:00,'Her eyes were like two big brown circles with small black dots in the centre'. Anonymous,EmmaWatson
2012-10-18 01:53:31+00:00,Cat Power - Jukebox .,EmmaWatson
2012-10-17 03:55:00+00:00,thank you @alexa_chung . See I am funny !!! ; ),EmmaWatson
2012-10-17 02:58:25+00:00,Hope this clears some things up! : ),EmmaWatson
2012-10-17 02:53:52+00:00,And when I talk about dating 99.9 % of the time I am just being silly and making a joke,EmmaWatson
2012-10-17 02:53:31+00:00,Ok.Few things to clear up.I was not terrified by a stalker in the woods.And he was not fought off by martial arts experts.#whowrotethisstory,EmmaWatson
2012-10-16 08:09:12+00:00,@LeslieJMann thank you for saying such nice things about me whilst being hilarious tonight. #loveyoumom x,EmmaWatson
2012-10-16 08:07:39+00:00,Elle Women in Hollywood awards was so warm and inspiring tonight. It made me want to start being the woman I want to be .. NOW. Right now.,EmmaWatson
2012-10-16 00:22:57+00:00,GO SOPHIE !! http://t.co/ItnF1Tk6 @sophiesumner,EmmaWatson
2012-10-16 00:12:28+00:00,@TheEllenShow Just gave me the best pair of boxer shorts. And scared the crap out of me : ) #perks,EmmaWatson
2012-10-12 02:43:51+00:00,@AnnaKendrick47 Apologies for the crypticness of my tweets. I just tweet the names of super awesome tunes such as yours #lovedpitchperfect,EmmaWatson
2012-10-06 19:38:22+00:00,I just got excited about laundry detergent - help!!,EmmaWatson
2012-10-06 15:31:01+00:00,Anna Kendrick - cups,EmmaWatson
2012-10-05 07:35:31+00:00,The Perks of Being a Wallflower is now opening in new cities! Find out if it?ôs playing near you here http://t.co/3tWPcbrB Go see it!,EmmaWatson
2012-10-05 02:19:58+00:00,my canon printer says it has no paper but it does,EmmaWatson
2012-10-02 22:10:08+00:00,... which will mean the Perks of Being a Wallflower will be in cinemas !!!!!!!! Woooooo !,EmmaWatson
2012-10-02 22:09:02+00:00,In 1 hour it will be 12 o'clock in the UK which will mean it will be tomorrow there ...,EmmaWatson
2012-10-01 18:50:04+00:00,@iamthatgirl - warms my heart"," thank you xxx""",EmmaWatson
2012-09-26 09:01:13+00:00,@EmWatson @grimmers @ichaloner definitely leave it an hour ... Haha,EmmaWatson,
2012-09-26 08:56:45+00:00,@grimmers @ichaloner hi Ian : ) xxx,EmmaWatson,
2012-09-26 08:55:42+00:00,@grimmers @harry_styles hahaha. I'm sure your narration skills are ABOVE par but ...,EmmaWatson,
2012-09-26 08:17:04+00:00,So @harry_styles - when are you going to see the SECOND half of Perks of being a Wallflower ?! Huh Huh huh ? @grimmers,EmmaWatson,
2012-09-26 08:08:35+00:00,??grimmers: @EmWatson anytime! look: its us being all fit https://t.co/Ywj81fgP??- SO FIT,EmmaWatson,
2012-09-26 08:02:47+00:00,@grimmers Thank you for having me Grimmers! X,EmmaWatson,
2012-09-25 18:18:20+00:00,Yay for Perks ! Lovely to be home London http://t.co/6wNqhamU,EmmaWatson,
2012-09-24 22:50:10+00:00,Mumford and sons were 'delightful' tonight at the #itunesfestival,EmmaWatson,
2012-09-24 10:02:51+00:00,Go MAGGIE!!!!! #emmyawards,EmmaWatson,
2012-09-21 18:18:22+00:00,Go see 'if there is I haven't found it yet'. Now my FAVOURITE play. So funny and sad. Jake is amazing. Actually felt homesick.,EmmaWatson,
2012-09-21 13:56:12+00:00,The perks of being a wallflower comes out today ... : ),EmmaWatson,
2012-09-19 22:33:05+00:00,Whoops. #tired. Kevin Costner is on my television as Robin Hood #yes!,EmmaWatson,
2012-09-17 02:25:55+00:00,You've got to see @SamsaraFilm. Overwhelmingly Incredible ..,EmmaWatson,
2012-09-14 04:31:08+00:00,"""Smelly cat, smelly cat, what are they feeding you ? Smelly cat, smelly cat, it's not your fault... """,EmmaWatson,
2012-09-14 04:29:13+00:00,Danced with @jimmyfallon tonight . #anotherboxticked : ),EmmaWatson,
2012-09-13 18:11:09+00:00,Slightly in love with @andersoncooper ... #perks,EmmaWatson,
2012-09-13 02:39:42+00:00,"Thank you so much Michelle, Milka and Armani.xx http://t.co/DKDrN7dL",EmmaWatson,
2012-09-11 18:38:31+00:00,- E.g http://t.co/BzpswTpT and http://t.co/uYAFGn7u,EmmaWatson,
2012-09-10 16:27:04+00:00,I think we have 10 tickets to give away to the movie ....,EmmaWatson,
2012-09-10 14:14:00+00:00,If you guys have a free hour at 6:30 come to the Cinerama Dome Sunset Boulevard and celebrate the Hollywood Premiere of 'Perks'. C u there!,EmmaWatson,
2012-09-10 00:35:05+00:00,Onto LA tomorrow for the Perks Premiere ! @ninadobrev @maebirdwing @johnnysimmons @LoganLerman @reecethompson88 @Erin_wilhelmi,EmmaWatson,
2012-09-09 23:42:26+00:00,Erdem - thank you so much ! I loved wearing this dress so much!!!!! http://t.co/vdLdN33p,EmmaWatson,
2012-09-09 22:55:35+00:00,Did I tell you we got a standing ovation in Toronto Film Festival ? : ) #perks,EmmaWatson,
2012-09-07 16:23:30+00:00,Their song 'Radioactive'. And they have a song called 'Emma' !! : ) cool cool .,EmmaWatson,
2012-09-07 16:21:56+00:00,I met the band 'Imagine Dragons' last night at the VMA's. They did the song 'it's time' for the Perks soundtrack. Now I'm also obsessed with,EmmaWatson,
2012-09-07 02:17:13+00:00,"VMA's, 'Perks of Being a Wallflower, Green Day #excitingtimes.",EmmaWatson,
2012-09-06 09:24:25+00:00,Thank you all for your support of the @CamfedUK campaign. There's still time if you haven't checked it out yet http://t.co/23LZGtbp  x,EmmaWatson,
2012-09-01 02:11:21+00:00,http://t.co/1HV83S4q,EmmaWatson,
2012-09-01 02:08:48+00:00,http://t.co/tJHeGXhT,EmmaWatson,
2012-09-01 02:05:53+00:00,If anyone has any other Perks art you can post it at http://t.co/XH5eCpO6 or tweet it at me . x,EmmaWatson,
2012-09-01 02:04:20+00:00,my favourite quote http://t.co/NG0Yx7lf,EmmaWatson,
2012-09-01 02:02:23+00:00,http://t.co/siWhwVrI,EmmaWatson,
2012-09-01 02:01:03+00:00,http://t.co/frXkomI2,EmmaWatson,
2012-09-01 01:59:03+00:00,http://t.co/uwYtmtrw,EmmaWatson,
2012-09-01 01:58:00+00:00,http://t.co/DyA7hVoK,EmmaWatson,
2012-09-01 01:57:44+00:00,but I had to tweet some of the Perks of Being a Wallfower Fan Art i've been looking at.. so incredible,EmmaWatson,
2012-09-01 01:57:22+00:00,ok.sorry for the inundation that is about to happen,EmmaWatson,
2012-08-31 13:48:58+00:00,Ray LaMontagne and Bonnie Raitt,EmmaWatson,
2012-08-31 00:24:07+00:00,Ok ok guys! You need the PVA glue but you got where I was going with that . Jeeeez,EmmaWatson,
2012-08-31 00:11:46+00:00,Peeling PVA glue off your fingers - priceless. #bestthingsinlifearefree,EmmaWatson,
2012-08-23 12:42:36+00:00,Please help @CamfedUK with their campaign http://t.co/23LZGtbp to give  that one thing their students need to go to school #justonething,EmmaWatson,
2012-08-18 00:24:44+00:00,@iamthatgirl - honored x,EmmaWatson,
2012-08-18 00:15:59+00:00,I can't believe I get to be on the front of this book. It's just too cool. #happy http://t.co/WgNC3bJ1,EmmaWatson,
2012-08-15 00:37:56+00:00,@DerekBlasberg FIREFLIES,EmmaWatson,
2012-08-14 20:54:59+00:00,@LoganLerman BUG in MOUTH!! BUG IN MOUTH !!!!!!!,EmmaWatson,
2012-08-12 21:44:41+00:00,LOVE the giant octopus #closingceremomy,EmmaWatson,
2012-08-12 20:28:28+00:00,Spice girls spice girls spice girls!!! #closingceremony,EmmaWatson,
2012-08-12 19:58:43+00:00,Should have seen the 'Brits have terrible teeth' jokes coming haha,EmmaWatson,
2012-08-12 19:51:10+00:00,O dear - my gums arent ACTUALLY making me loose sleep at night... Should have written 'haha' at the end of that..,EmmaWatson,
2012-08-12 19:45:02+00:00,Ok. I know this is personal information. But I am extremely worried about my gums. Honestly - how many times do you floss a week? Honestly,EmmaWatson,
2012-08-12 18:48:56+00:00,Just ate so much Italian food I had to assume the fetal position. #italianyummytimes,EmmaWatson,
2012-08-12 02:10:24+00:00,Icelandic clubs are like mosh pits! I'm going back with an icelandic dance ARMY!!! Haha,EmmaWatson,
2012-08-10 17:59:10+00:00,So I literally have no idea what's going on.,EmmaWatson,
2012-08-10 17:59:08+00:00,"In iceland, watching 'to Rome with love' but most of it is in italian and the subtitles are in Icelandic.",EmmaWatson,
2012-08-09 13:10:41+00:00,Thank goodness for squeezy Marmite .,EmmaWatson,
2012-08-06 01:35:06+00:00,She also says i'm cheesy. This really hurt too .,EmmaWatson,
2012-08-06 01:31:49+00:00,This hurt my feelings. Apparently one hundred and sixty six tweets isn't adequate!,EmmaWatson,
2012-08-06 01:30:52+00:00,My friend says I haven't done enough groundwork to send randomish tweets.,EmmaWatson,
2012-08-05 23:40:04+00:00,'First Love Never Die' - Soko,EmmaWatson,
2012-08-05 15:18:24+00:00,G O L D !!!!!!!! ahhhh ! #Murray,EmmaWatson,
2012-08-05 15:02:58+00:00,Wowzers!!!!!!! #Murray,EmmaWatson,
2012-08-05 14:45:24+00:00,Murray Murray Murray .... #olympics2012,EmmaWatson,
